MSE:180.5,,,,,,,,,13.43502884,,,,,,,,,,,,,
"predict(linearModel, dat[test, ])",Category,TypeProduct_Desc,STYLE,Retail_SubClass_Desc,Style_Estimated_Cost,Gender_Desc,Country_Cd,eaFabricCost,eaCMCost,eaTrimCost,eaArtCost,eaWashCost,eaOtherCost,eaFOB,LandingCosts,All.empty,Selling.Season,Yesr,Month,Made.Year,Minimum.Wage..USD.,
30.00586014,_APPAREL,WOVEN,Bottoms,Woven Short,148.848,Boy,BD,50.19,40.95,14.7,0,11.13,1.26,118.23,30.618,No,Spring,2017,7,2016,67.84,119.7741972
17.74273356,_APPAREL,KNIT,Dresses,Knit,55.2363,Girl,BD,24.78,13.65,4.2,0,0.63,1.68,44.94,10.2963,No,Summer,2017,10,2016,67.84,16.75046801
17.74273356,_APPAREL,KNIT,Dresses,Knit,91.875,Girl,BD,29.4,15.75,6.3,0,21,3.15,75.6,16.275,No,Summer,2017,10,2016,67.84,3.970987051
17.74273356,_APPAREL,KNIT,Dresses,Knit,52.7268,Girl,BD,20.58,15.75,4.2,0,0.63,0,42.84,9.8868,No,Summer,2017,10,2016,67.84,3.970987051
17.74273356,_APPAREL,KNIT,Dresses,Dress,80.5833,Girl,BD,31.5,18.9,11.55,0,2.1,2.1,80.5833,18.0096,No,Summer,2017,10,2016,67.84,1.339265608
17.74273356,_APPAREL,KNIT,Dresses,Dress,80.5833,Girl,BD,33.81,18.9,11.55,0,0.84,1.05,80.5833,18.0096,No,Summer,2017,10,2016,67.84,1.339265608
17.74273356,_APPAREL,KNIT,Dresses,Dress,71.5491,Girl,BD,29.4,18.9,8.19,0,0.84,1.26,71.5491,18.3435,No,Summer,2017,10,2016,67.84,1.339265608
17.74273356,_APPAREL,KNIT,Dresses,Knit,96.579,Girl,BD,30.03,22.05,6.3,14.7,1.05,0,76.65,19.929,No,Summer,2017,10,2016,67.84,18.55254416
17.74273356,_APPAREL,KNIT,Dresses,Knit,137.0313,Girl,BD,60.9,23.1,4.62,15.75,1.47,4.41,110.25,26.7813,No,Summer,2017,10,2016,67.84,28.70030368
17.74273356,_APPAREL,KNIT,Dresses,Dress,83.0928,Girl,BD,30.45,23.1,4.2,8.4,1.05,1.05,83.0928,18.2238,No,Summer,2017,10,2016,67.84,28.70030368
17.74273356,_APPAREL,KNIT,Dresses,Dress,83.0928,Girl,BD,30.45,23.1,4.2,8.4,1.05,1.05,83.0928,17.9151,No,Summer,2017,10,2016,67.84,28.70030368
17.74273356,_APPAREL,KNIT,Dresses,Dress,118.9776,Girl,BD,57.33,33.6,5.25,0,1.05,1.05,118.9776,18.0201,No,Summer,2017,10,2016,67.84,251.4528989
17.74273356,_APPAREL,KNIT,Dresses,Dress,130.7733,Girl,BD,52.5,35.7,8.4,6.3,6.3,2.1,130.7733,17.4594,No,Summer,2017,10,2016,67.84,322.4634179
16.20539856,_APPAREL,KNIT,Dresses,Knit,88.1118,Girl,BD,31.5,16.8,9.45,9.03,2.1,3.57,72.45,15.6618,No,Spring,2017,7,2016,67.84,0.353550867
16.20539856,_APPAREL,KNIT,Dresses,Knit,80.5833,Girl,BD,21,17.85,9.45,13.65,2.1,2.1,66.15,14.4333,No,Spring,2017,7,2016,67.84,2.704713881
16.20539856,_APPAREL,KNIT,Dresses,Knit,75.5643,Girl,BD,29.4,21,7.35,0,2.1,2.1,61.95,13.6143,No,Spring,2017,7,2016,67.84,22.98820292
16.20539856,_APPAREL,KNIT,Dresses,Knit,96.894,Girl,BD,42,21,4.2,8.4,2.1,2.1,79.8,17.094,No,Spring,2017,7,2016,67.84,22.98820292
16.20539856,_APPAREL,KNIT,Dresses,Knit,74.3085,Girl,BD,27.3,21,8.4,0,2.1,2.1,60.9,13.4085,No,Spring,2017,7,2016,67.84,22.98820292
16.20539856,_APPAREL,KNIT,Dresses,Knit,76.818,Girl,BD,28.35,23.1,8.4,0,2.1,1.05,63,13.818,No,Spring,2017,7,2016,67.84,47.53552895
16.20539856,_APPAREL,KNIT,Dresses,Knit,139.5555,Girl,BD,58.8,25.2,5.25,21,2.1,3.15,115.5,24.0555,No,Spring,2017,7,2016,67.84,80.90285498
16.20539856,_APPAREL,KNIT,Dresses,Knit,91.875,Girl,BD,37.8,25.2,8.4,0,2.1,2.1,75.6,16.275,No,Spring,2017,7,2016,67.84,80.90285498
16.20539856,_APPAREL,KNIT,Dresses,Knit,88.1118,Girl,BD,33.6,26.25,8.4,0,2.1,2.1,72.45,15.6618,No,Spring,2017,7,2016,67.84,100.894018
16.20539856,_APPAREL,KNIT,Dresses,Knit,96.3921,Girl,BD,37.8,27.3,9.45,0,2.73,2.1,79.38,17.0121,No,Spring,2017,7,2016,67.84,123.090181
79.96619412,_APPAREL,SWEATER,Dresses,Dress,132.027,Girl,BD,23.73,68.67,0,6.3,2.1,8.4,109.2,22.827,No,Winter,2016,1,2016,67.31,127.6040016
79.96619412,_APPAREL,SWEATER,Dresses,Dress,152.103,Girl,BD,37.8,77.7,0,8.4,2.1,0,126,26.103,No,Winter,2016,1,2016,67.31,5.135635789
39.19565142,_APPAREL,WOVEN,Dresses,Woven,186.0852,Girl,BD,61.95,39.06,42.84,0,12.6,2.1,158.55,27.5352,No,Winter,2016,1,2016,67.31,0.018401309
39.19565142,_APPAREL,WOVEN,Dresses,Woven,125.244,Girl,BD,43.47,41.58,10.5,0,5.25,4.2,105,20.244,No,Winter,2016,1,2016,67.31,5.685118131
39.58705457,_APPAREL,WOVEN,Dresses,Woven,117.5748,Girl,BD,40.95,36.12,10.5,0,8.4,2.52,98.49,19.0848,No,Summer,2017,10,2016,67.84,12.02046741
39.58705457,_APPAREL,WOVEN,Dresses,Dress,153.0858,Girl,BD,49.98,40.32,14.7,14.7,8.4,2.1,153.0858,16.8567,No,Summer,2017,10,2016,67.84,0.537208999
39.58705457,_APPAREL,WOVEN,Dresses,Dress,144.6816,Girl,BD,34.65,42,15.96,16.8,8.4,1.68,144.6816,16.1679,No,Summer,2017,10,2016,67.84,5.822305632
38.04971958,_APPAREL,WOVEN,Dresses,Woven,134.6457,Girl,BD,46.62,37.38,8.4,12.6,12.6,2.1,112.98,21.6657,No,Spring,2017,7,2016,67.84,0.44852431
38.04971958,_APPAREL,WOVEN,Dresses,Dress,166.3662,Girl,BD,56.07,39.9,23.94,0,8.4,4.62,132.93,33.4362,No,Spring,2017,7,2016,67.84,3.423537649
38.04971958,_APPAREL,WOVEN,Dresses,Woven,155.5302,Girl,BD,42.21,40.11,9.24,30.45,8.4,1.89,132.3,23.2302,No,Spring,2017,7,2016,67.84,4.244755427
38.04971958,_APPAREL,WOVEN,Dresses,Dress,182.511,Girl,BD,47.67,43.68,10.5,33.6,8.4,2.1,145.95,36.561,No,Spring,2017,7,2016,67.84,31.70005766
38.04971958,_APPAREL,WOVEN,Dresses,Dress,173.6637,Girl,BD,47.67,43.68,16.17,27.3,8.4,3.15,146.37,27.2937,No,Spring,2017,7,2016,67.84,31.70005766
26.5365387,_APPAREL,KNIT,Onepiece,Knit,68.1324,Girl,BD,27.3,21,6.3,0,2.1,0,56.7,11.4324,No,Spring,2017,7,2016,67.84,30.65326075
55.66117359,_APPAREL,KNIT,Outerwear,Fashion,176.0115,Boy,BD,86.31,31.5,10.5,0,1.89,6.3,136.5,39.5115,No,Winter,2016,1,2016,67.31,583.7623093
76.05912827,_APPAREL,WOVEN,Outerwear,Fashion,176.4357,Girl,BD,53.34,48.72,27.09,0,13.65,2.1,144.9,31.5357,No,Winter,2016,1,2016,67.31,747.4279348
76.05912827,_APPAREL,WOVEN,Outerwear,Fashion,200.8251,Girl,BD,70.98,49.98,28.35,0,13.65,2.94,165.9,34.9251,No,Winter,2016,1,2016,67.31,680.1209315
76.45053142,_APPAREL,WOVEN,Outerwear,Vest,146.601,Girl,BD,52.92,37.38,22.89,0,7.35,4.41,124.95,21.651,No,Summer,2017,10,2016,67.84,1526.506426
76.45053142,_APPAREL,WOVEN,Outerwear,Outerwear,141.7248,Girl,BD,47.25,42,22.05,3.36,3.15,2.94,141.7248,16.2666,No,Summer,2017,10,2016,67.84,1186.839115
76.45053142,_APPAREL,WOVEN,Outerwear,Outerwear,180.5979,Girl,BD,54.81,45.78,16.8,11.34,13.02,3.36,180.5979,16.4787,No,Summer,2017,10,2016,67.84,940.6814978
76.45053142,_APPAREL,WOVEN,Outerwear,Fashion,174.2244,Girl,BD,54.18,48.3,26.46,0,11.55,2.52,143.01,31.2144,No,Summer,2017,10,2016,67.84,792.4524194
76.45053142,_APPAREL,WOVEN,Outerwear,Fashion,203.28,Girl,BD,71.4,54.18,27.51,0,11.55,3.36,168,35.28,No,Summer,2017,10,2016,67.84,495.9765699
74.91319643,_APPAREL,WOVEN,Outerwear,Outerwear,146.8362,Girl,BD,47.46,35.07,24.36,0,8.4,1.89,117.18,29.6562,No,Spring,2017,7,2016,67.84,1587.480301
76.35956275,_APPAREL,WOVEN,Outerwear,Vest,103.2024,Boy,BD,31.92,36.75,11.97,0,4.2,2.52,87.36,15.8424,No,Spring,2017,7,2016,67.84,1568.917461
74.91319643,_APPAREL,WOVEN,Outerwear,Vest,144.1629,Girl,BD,52.08,42,25.62,0,5.25,2.1,122.85,21.3129,No,Spring,2017,7,2016,67.84,1083.278499
74.91319643,_APPAREL,WOVEN,Outerwear,Outerwear,186.8328,Girl,BD,65.73,45.78,25.62,2.94,12.6,1.26,153.93,32.9028,No,Spring,2017,7,2016,67.84,848.743134
74.91319643,_APPAREL,WOVEN,Outerwear,Outerwear,165.5136,Girl,BD,41.58,48.3,29.82,2.94,11.55,1.26,135.45,30.0636,No,Spring,2017,7,2016,67.84,708.262224
74.91319643,_APPAREL,WOVEN,Outerwear,Fashion,162.183,Girl,BD,46.2,48.51,22.05,0,13.65,2.31,132.72,29.463,No,Spring,2017,7,2016,67.84,697.1287815
74.91319643,_APPAREL,WOVEN,Outerwear,Fashion,172.5171,Girl,BD,44.94,48.72,28.98,0,11.55,7.35,141.54,30.9771,No,Spring,2017,7,2016,67.84,686.083539
74.91319643,_APPAREL,WOVEN,Outerwear,Fashion,248.6967,Girl,BD,92.4,79.8,24.15,0,6.3,4.2,206.85,41.8467,No,Spring,2017,7,2016,67.84,23.88084917
15.99148757,_APPAREL,KNIT,Overall/Shortall,Knit,81.3666,Girl,BD,29.4,31.5,7.35,0,0,0,67.2,14.1666,No,Spring,2017,7,2016,67.84,240.5139579
37.83580858,_APPAREL,WOVEN,Overall/Shortall,Woven,124.6581,Girl,BD,50.61,43.05,11.13,0,0,3.36,106.05,18.6081,No,Spring,2017,7,2016,67.84,27.18779219
37.83580858,_APPAREL,WOVEN,Overall/Shortall,Fashion,133.7658,Girl,BD,31.92,44.31,26.88,0,6.3,3.57,112.98,20.7858,No,Spring,2017,7,2016,67.84,41.91515458
37.83580858,_APPAREL,WOVEN,Overall/Shortall,Woven,158.5542,Girl,BD,41.37,48.09,10.71,17.85,8.4,3.57,126.63,31.9242,No,Spring,2017,7,2016,67.84,105.1484417
3.2641651,_APPAREL,KNIT,Pants,Fashion,118.8075,Boy,BD,52.5,27.3,9.45,0,2.1,3.15,94.5,24.3075,No,Winter,2016,1,2016,67.31,577.7213593
2.118233252,_APPAREL,KNIT,Pants,Basic,76.8369,Boy,BD,27.3,21,7.35,0,2.1,3.15,60.9,15.9369,No,Spring,2017,7,2016,67.84,356.5211155
25.10848611,_APPAREL,WOVEN,Pants,Basic,120.5883,Boy,BD,40.74,21.84,18.48,1.68,9.45,3.36,95.55,25.0383,No,Winter,2016,1,2016,67.31,10.68300146
25.10848611,_APPAREL,WOVEN,Pants,Basic,118.7571,Boy,BD,40.32,22.26,18.48,1.68,9.45,1.89,94.08,24.6771,No,Winter,2016,1,2016,67.31,8.113873126
25.10848611,_APPAREL,WOVEN,Pants,Basic,108.99,Boy,BD,28.14,22.68,16.38,2.1,14.7,2.52,86.52,22.47,No,Winter,2016,1,2016,67.31,5.897544793
25.10848611,_APPAREL,WOVEN,Pants,Basic,124.5132,Boy,BD,40.53,22.68,18.48,1.68,13.65,1.68,98.7,25.8132,No,Winter,2016,1,2016,67.31,5.897544793
25.10848611,_APPAREL,WOVEN,Pants,Basic,100.6215,Boy,BD,28.14,22.89,16.38,2.1,6.51,3.78,79.8,20.8215,No,Winter,2016,1,2016,67.31,4.921680626
25.10848611,_APPAREL,WOVEN,Pants,Fashion,111.9531,Boy,BD,42,22.89,17.85,2.1,2.1,1.68,88.62,23.3331,No,Winter,2016,1,2016,67.31,4.921680626
25.10848611,_APPAREL,WOVEN,Pants,Basic,121.3737,Boy,BD,40.32,24.15,18.48,1.68,9.45,2.1,96.18,25.1937,No,Winter,2016,1,2016,67.31,0.918695626
25.10848611,_APPAREL,WOVEN,Pants,Basic,100.0356,Boy,BD,28.14,24.36,16.38,1.68,7.35,1.47,79.38,20.6556,No,Winter,2016,1,2016,67.31,0.560231459
25.10848611,_APPAREL,WOVEN,Pants,Fashion,93.9519,Boy,BD,27.3,24.36,17.43,1.26,2.1,2.1,74.55,19.4019,No,Winter,2016,1,2016,67.31,0.560231459
23.66211978,_APPAREL,WOVEN,Pants,Fashion,143.6148,Girl,BD,49.98,24.57,19.11,2.1,12.6,5.67,114.03,29.5848,No,Winter,2016,1,2016,67.31,0.824246486
25.10848611,_APPAREL,WOVEN,Pants,Fashion,149.1084,Boy,BD,43.05,24.57,22.26,2.1,19.74,6.72,118.44,30.6684,No,Winter,2016,1,2016,67.31,0.289967292
25.10848611,_APPAREL,WOVEN,Pants,Basic,100.5648,Boy,BD,28.14,24.78,16.38,1.68,7.35,1.47,79.8,20.7648,No,Winter,2016,1,2016,67.31,0.107903125
25.10848611,_APPAREL,WOVEN,Pants,Basic,107.3331,Boy,BD,28.14,25.2,16.38,1.68,12.6,1.26,85.26,22.0731,No,Winter,2016,1,2016,67.31,0.008374792
25.10848611,_APPAREL,WOVEN,Pants,Basic,150.6792,Boy,BD,55.23,26.88,17.01,0,18.27,2.31,119.7,30.9792,No,Winter,2016,1,2016,67.31,3.138261458
23.66211978,_APPAREL,WOVEN,Pants,Fashion,110.0148,Girl,BD,41.79,26.88,10.08,0,7.35,1.47,87.57,22.4448,No,Winter,2016,1,2016,67.31,10.35475308
23.66211978,_APPAREL,WOVEN,Pants,Fashion,103.0407,Girl,BD,28.98,27.93,9.66,0,12.6,2.73,81.9,21.1407,No,Winter,2016,1,2016,67.31,18.21480154
25.10848611,_APPAREL,WOVEN,Pants,Active Pants,122.5896,Boy,BD,41.16,28.35,21.42,0,2.1,4.62,97.65,24.9396,No,Winter,2016,1,2016,67.31,10.50741229
25.10848611,_APPAREL,WOVEN,Pants,Fashion,119.4648,Boy,BD,35.7,31.92,13.44,0,11.55,2.52,95.13,24.3348,No,Winter,2016,1,2016,67.31,46.39672146
25.49988926,_APPAREL,WOVEN,Pants,Basic,105.021,Boy,BD,24.15,20.16,21.63,0,14.7,2.73,83.37,21.651,No,Summer,2017,10,2016,67.84,28.51441731
25.49988926,_APPAREL,WOVEN,Pants,Basic,103.9857,Boy,BD,23.31,20.79,23.1,0,12.6,2.73,82.53,21.4557,No,Summer,2017,10,2016,67.84,22.18305684
25.49988926,_APPAREL,WOVEN,Pants,Basic,106.7199,Boy,BD,43.05,21,14.91,0,2.1,3.36,84.42,22.2999,No,Summer,2017,10,2016,67.84,20.24900336
25.49988926,_APPAREL,WOVEN,Pants,Basic,121.3737,Boy,BD,39.69,22.68,18.48,1.68,12.18,1.47,96.18,25.1937,No,Summer,2017,10,2016,67.84,7.951775441
25.49988926,_APPAREL,WOVEN,Pants,Basic,120.0654,Boy,BD,38.64,22.68,18.48,1.68,12.18,1.47,95.13,24.9354,No,Summer,2017,10,2016,67.84,7.951775441
25.49988926,_APPAREL,WOVEN,Pants,Basic,114.0468,Boy,BD,38.64,22.68,18.48,1.68,7.35,1.47,90.3,23.7468,No,Summer,2017,10,2016,67.84,7.951775441
25.49988926,_APPAREL,WOVEN,Pants,Basic,123.9903,Boy,BD,38.64,22.68,18.48,1.68,15.33,1.47,98.28,25.7103,No,Summer,2017,10,2016,67.84,7.951775441
25.49988926,_APPAREL,WOVEN,Pants,Basic,119.0175,Boy,BD,46.83,22.68,19.95,0,3.15,1.68,94.29,24.7275,No,Summer,2017,10,2016,67.84,7.951775441
25.49988926,_APPAREL,WOVEN,Pants,Basic,121.3737,Boy,BD,42,22.68,19.95,0,10.08,1.47,96.18,25.1937,No,Summer,2017,10,2016,67.84,7.951775441
25.49988926,_APPAREL,WOVEN,Pants,Basic,113.7843,Boy,BD,38.43,22.68,18.48,1.68,7.35,1.47,90.09,23.6943,No,Summer,2017,10,2016,67.84,7.951775441
25.49988926,_APPAREL,WOVEN,Pants,Basic,96.9318,Boy,BD,23.31,22.89,23.1,0,7.35,0.21,76.86,20.0718,No,Summer,2017,10,2016,67.84,6.811521951
25.49988926,_APPAREL,WOVEN,Pants,Basic,96.9465,Boy,BD,23.73,23.73,20.16,0,6.51,2.73,76.86,20.0865,No,Summer,2017,10,2016,67.84,3.132507994
25.49988926,_APPAREL,WOVEN,Pants,Basic,96.4257,Boy,BD,22.68,23.94,19.74,0,7.35,2.73,76.44,19.9857,No,Summer,2017,10,2016,67.84,2.433254505
25.49988926,_APPAREL,WOVEN,Pants,Basic,100.5417,Boy,BD,32.97,25.62,15.33,0,2.1,3.78,79.8,20.7417,No,Summer,2017,10,2016,67.84,0.01442659
24.05352293,_APPAREL,WOVEN,Pants,Basic,149.6334,Girl,BD,55.65,31.08,18.9,0.84,11.55,0.84,118.86,30.7734,No,Summer,2017,10,2016,67.84,49.37137997
25.49988926,_APPAREL,WOVEN,Pants,Woven,108.5511,Boy,BD,46.62,21,12.6,0,2.1,3.57,85.89,22.6611,No,Summer,2017,10,2016,67.84,20.24900336
25.49988926,_APPAREL,WOVEN,Pants,Denim,119.5425,Boy,BD,43.89,22.26,14.91,0,10.5,3.15,94.71,24.8325,No,Summer,2017,10,2016,67.84,10.49688242
25.49988926,_APPAREL,WOVEN,Pants,Denim,104.8887,Boy,BD,38.85,22.26,11.13,0,7.35,3.36,82.95,21.9387,No,Summer,2017,10,2016,67.84,10.49688242
25.49988926,_APPAREL,WOVEN,Pants,Denim,125.2986,Boy,BD,44.1,23.1,15.33,0,13.65,3.15,99.33,25.9686,No,Summer,2017,10,2016,67.84,5.759468462
25.49988926,_APPAREL,WOVEN,Pants,Active,100.9092,Boy,BD,41.58,23.1,10.08,0,2.1,3.36,80.22,20.6892,No,Summer,2017,10,2016,67.84,5.759468462
25.49988926,_APPAREL,WOVEN,Pants,Denim,120.5883,Boy,BD,51.66,23.52,10.71,0,6.3,3.36,95.55,25.0383,No,Summer,2017,10,2016,67.84,3.919961483
25.49988926,_APPAREL,WOVEN,Pants,Denim,135.765,Boy,BD,63,23.52,11.34,0,6.3,3.57,107.73,28.035,No,Summer,2017,10,2016,67.84,3.919961483
25.49988926,_APPAREL,WOVEN,Pants,Woven,86.8812,Boy,BD,24.99,23.52,14.07,0,2.1,4.2,68.88,18.0012,No,Summer,2017,10,2016,67.84,3.919961483
25.49988926,_APPAREL,WOVEN,Pants,Denim,118.2342,Boy,BD,42,24.78,14.7,0,10.5,1.68,93.66,24.5742,No,Summer,2017,10,2016,67.84,0.518240547
25.49988926,_APPAREL,WOVEN,Pants,Denim,119.28,Boy,BD,42,25.62,14.7,0,10.5,1.68,94.5,24.78,No,Summer,2017,10,2016,67.84,0.01442659
25.49988926,_APPAREL,WOVEN,Pants,Active,114.3093,Boy,BD,46.2,25.83,13.65,0,2.1,0,90.51,23.7993,No,Summer,2017,10,2016,67.84,0.1089731
25.49988926,_APPAREL,WOVEN,Pants,Denim,98.8323,Boy,BD,24.78,27.93,12.81,0,7.35,6.3,79.17,19.6623,No,Summer,2017,10,2016,67.84,5.905438207
25.49988926,_APPAREL,WOVEN,Pants,Denim,108.1395,Boy,BD,25.2,28.35,16.38,0,12.6,3.36,85.89,22.2495,No,Summer,2017,10,2016,67.84,8.123131228
25.49988926,_APPAREL,WOVEN,Pants,Denim,134.7633,Boy,BD,40.95,29.82,11.13,0,21,5.25,108.15,26.6133,No,Summer,2017,10,2016,67.84,18.6633568
25.49988926,_APPAREL,WOVEN,Pants,Woven,125.2986,Boy,BD,50.19,30.87,11.97,0,2.52,0,99.33,25.9686,No,Summer,2017,10,2016,67.84,28.83808936
25.49988926,_APPAREL,WOVEN,Pants,Denim,127.1298,Boy,BD,42,31.08,14.28,0,10.5,2.94,100.8,26.3298,No,Summer,2017,10,2016,67.84,31.13763587
25.49988926,_APPAREL,WOVEN,Pants,Denim,104.5065,Boy,BD,29.4,31.92,11.13,0,7.35,3.15,82.95,21.5565,No,Summer,2017,10,2016,67.84,41.21782191
22.51618794,_APPAREL,WOVEN,Pants,Fashion,103.131,Girl,BD,34.65,19.95,9.45,0,12.6,5.25,81.9,21.231,No,Spring,2017,7,2016,67.84,6.58532052
22.51618794,_APPAREL,WOVEN,Pants,Fashion,100.5249,Girl,BD,34.65,19.95,9.45,0,10.5,5.25,79.8,20.7249,No,Spring,2017,7,2016,67.84,6.58532052
23.96255426,_APPAREL,WOVEN,Pants,Basic,100.0125,Boy,BD,27.72,19.95,16.38,1.68,12.6,1.05,79.38,20.6325,No,Spring,2017,7,2016,67.84,16.10059171
23.96255426,_APPAREL,WOVEN,Pants,Basic,100.5417,Boy,BD,27.72,21,16.38,1.68,9.45,3.57,79.8,20.7417,No,Spring,2017,7,2016,67.84,8.77672776
23.96255426,_APPAREL,WOVEN,Pants,Basic,106.7199,Boy,BD,43.05,21,14.91,0,2.1,3.36,84.42,22.2999,No,Spring,2017,7,2016,67.84,8.77672776
23.96255426,_APPAREL,WOVEN,Pants,Basic,118.7571,Boy,BD,40.32,21.63,18.48,1.68,10.5,1.47,94.08,24.6771,No,Spring,2017,7,2016,67.84,5.440809389
23.96255426,_APPAREL,WOVEN,Pants,Basic,124.5132,Boy,BD,40.53,22.68,18.48,1.68,14.49,0.84,98.7,25.8132,No,Spring,2017,7,2016,67.84,1.644945437
23.96255426,_APPAREL,WOVEN,Pants,Fashion,114.3093,Boy,BD,42.42,24.15,18.06,2.1,2.1,1.68,90.51,23.7993,No,Spring,2017,7,2016,67.84,0.035135904
23.96255426,_APPAREL,WOVEN,Pants,Fashion,93.9519,Boy,BD,27.3,24.36,17.43,1.26,2.1,2.1,74.55,19.4019,No,Spring,2017,7,2016,67.84,0.157963114
23.96255426,_APPAREL,WOVEN,Pants,Basic,100.548,Boy,BD,27.72,25.2,16.38,2.1,7.35,1.05,79.8,20.748,No,Spring,2017,7,2016,67.84,1.531271953
23.96255426,_APPAREL,WOVEN,Pants,Basic,108.8787,Boy,BD,27.72,25.62,16.38,2.1,13.65,1.05,86.52,22.3587,No,Spring,2017,7,2016,67.84,2.747126372
23.96255426,_APPAREL,WOVEN,Pants,Basic,100.4682,Boy,BD,32.97,25.62,15.33,0,2.1,3.78,79.8,20.6682,No,Spring,2017,7,2016,67.84,2.747126372
23.96255426,_APPAREL,WOVEN,Pants,Basic,100.5564,Boy,BD,32.97,25.62,15.33,0,2.1,3.78,79.8,20.7564,No,Spring,2017,7,2016,67.84,2.747126372
23.96255426,_APPAREL,WOVEN,Pants,Basic,121.3737,Boy,BD,40.53,25.62,18.48,1.68,9.03,0.84,96.18,25.1937,No,Spring,2017,7,2016,67.84,2.747126372
23.96255426,_APPAREL,WOVEN,Pants,Basic,106.4973,Boy,BD,27.72,25.83,16.38,1.68,12.6,1.05,85.26,21.2373,No,Spring,2017,7,2016,67.84,3.487353582
23.96255426,_APPAREL,WOVEN,Pants,Basic,121.3737,Boy,BD,40.53,26.67,18.48,1.68,7.35,1.47,96.18,25.1937,No,Spring,2017,7,2016,67.84,7.33026242
22.51618794,_APPAREL,WOVEN,Pants,Fashion,143.6148,Girl,BD,52.08,27.3,19.11,2.1,10.5,2.94,114.03,29.5848,No,Spring,2017,7,2016,67.84,22.88485787
23.96255426,_APPAREL,WOVEN,Pants,Basic,150.6792,Boy,BD,53.55,28.98,17.01,0,18.06,2.1,119.7,30.9792,No,Spring,2017,7,2016,67.84,25.17476173
22.51618794,_APPAREL,WOVEN,Pants,Fashion,161.6685,Girl,BD,45.15,29.61,19.95,11.55,21.42,2.1,128.52,33.1485,No,Spring,2017,7,2016,67.84,50.32216961
23.96255426,_APPAREL,WOVEN,Pants,Fashion,95.2539,Boy,BD,25.62,29.61,14.7,0,3.15,2.52,75.6,19.6539,No,Spring,2017,7,2016,67.84,31.89364336
23.96255426,_APPAREL,WOVEN,Pants,Basic,129.2424,Boy,BD,37.17,30.66,13.02,0,18.9,3.15,102.9,26.3424,No,Spring,2017,7,2016,67.84,44.8557794
23.96255426,_APPAREL,WOVEN,Pants,Fashion,126.3444,Boy,BD,47.46,31.08,15.96,0,3.15,2.52,100.17,26.1744,No,Spring,2017,7,2016,67.84,50.65803382
23.96255426,_APPAREL,WOVEN,Pants,Fashion,128.4381,Boy,BD,42.84,32.55,22.05,0,2.52,1.89,101.85,26.5881,No,Spring,2017,7,2016,67.84,73.74422429
23.96255426,_APPAREL,WOVEN,Pants,Denim,118.2342,Boy,BD,41.16,21.42,15.54,0,10.5,5.04,93.66,24.5742,No,Spring,2017,7,2016,67.84,6.464582179
23.96255426,_APPAREL,WOVEN,Pants,Denim,104.8887,Boy,BD,39.69,22.05,11.97,0,7.35,1.89,82.95,21.9387,No,Spring,2017,7,2016,67.84,3.657863808
23.96255426,_APPAREL,WOVEN,Pants,Denim,119.5425,Boy,BD,41.16,24.15,15.54,0,10.5,3.36,94.71,24.8325,No,Spring,2017,7,2016,67.84,0.035135904
23.96255426,_APPAREL,WOVEN,Pants,Woven,92.2782,Boy,BD,34.44,24.78,15.75,0,2.1,4.83,81.9,10.3782,No,Spring,2017,7,2016,67.84,0.668217533
23.96255426,_APPAREL,WOVEN,Pants,Denim,121.1112,Boy,BD,41.16,25.2,15.54,0,10.5,3.57,95.97,25.1412,No,Spring,2017,7,2016,67.84,1.531271953
23.96255426,_APPAREL,WOVEN,Pants,Woven,105.0756,Boy,BD,45.36,25.2,16.17,0,2.1,4.62,93.45,11.6256,No,Spring,2017,7,2016,67.84,1.531271953
23.96255426,_APPAREL,WOVEN,Pants,Woven,123.7278,Boy,BD,54.81,26.25,11.13,0,2.52,3.36,98.07,25.6578,No,Spring,2017,7,2016,67.84,5.232408001
23.96255426,_APPAREL,WOVEN,Pants,Woven,90.5751,Boy,BD,27.51,26.46,9.03,0,2.1,7.35,72.45,18.1251,No,Spring,2017,7,2016,67.84,6.237235211
23.96255426,_APPAREL,WOVEN,Pants,Denim,125.2986,Boy,BD,41.16,26.88,15.54,0,10.5,5.25,99.33,25.9686,No,Spring,2017,7,2016,67.84,8.51148963
23.96255426,_APPAREL,WOVEN,Pants,Denim,109.8342,Boy,BD,30.24,27.09,14.7,0,10.5,4.83,87.36,22.4742,No,Spring,2017,7,2016,67.84,9.78091684
23.96255426,_APPAREL,WOVEN,Pants,Active,115.3551,Boy,BD,45.36,27.72,12.39,0,2.1,3.78,91.35,24.0051,No,Spring,2017,7,2016,67.84,14.11839847
23.96255426,_APPAREL,WOVEN,Pants,Denim,111.3945,Boy,BD,30.24,28.35,14.7,0,12.6,2.73,88.62,22.7745,No,Spring,2017,7,2016,67.84,19.2496801
23.96255426,_APPAREL,WOVEN,Pants,Woven,105.7098,Boy,BD,34.65,28.98,11.34,0,2.1,6.93,84,21.7098,No,Spring,2017,7,2016,67.84,25.17476173
23.96255426,_APPAREL,WOVEN,Pants,Woven,105.7014,Boy,BD,34.65,28.98,11.34,0,2.1,6.93,84,21.7014,No,Spring,2017,7,2016,67.84,25.17476173
